ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
QnrS1	3002790	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	37.14	244.00	1.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	6.00	17.00	88.01	705.00	0.65	0	0	0	0	N/A	N/A	qacE (1); qacEdelta1 (1); sul1 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mdtA	3000792	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	38.00	2.00	40.00	88.86	1109.00	33.30	0	0	0	0	N/A	N/A	mdtB (1); MuxB (1)	1248	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
tetW	3000194	protein homolog model	CARD	1	100.0	no data	no data	Butyrivibrio fibrisolvens	549.00	80.00	629.00	100.00	1920.00	16.46	0	0	0	0	N/A	N/A	tet(W/N/W) (1)	1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
sul3	3000413	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	13.00	5.00	18.00	95.96	760.00	26.89	0	0	0	0	N/A	N/A		792	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
MIR-16	3002181	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	1.00	1.00	2.00	6.63	76.00	1.00	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
mdsA	3000789	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	14.00	12.00	26.00	16.54	203.00	11.85	0	0	0	0	N/A	N/A		1227	resistance-nodulation-cell division (RND) antibiotic efflux pump	monobactam; carbapenem; cephalosporin; cephamycin; penam; phenicol antibiotic; penem	antibiotic efflux
AAC(6')-Ib-Suzhou	3002591	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	2.00	6.00	75.14	390.00	0.67	0	0	0	0	N/A	N/A	GES-26 (1); OXA-74 (1)	519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
catB8	3002680	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	34.00	4.00	38.00	100.00	633.00	30.84	0	0	0	0	N/A	N/A	VEB-11 (1); AAC(6')-Ib7 (1); aadA9 (1); aadA17 (1); aadA6 (1); aadA24 (1); OXA-935 (1); OXA-251 (1); aadA8 (1); OXA-47 (1); aadA15 (1)	633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
QnrVC4	3002801	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	124.00	27.00	151.00	100.00	657.00	4.18	0	0	0	0	N/A	N/A	AAC(6')-Ib (1); AAC(6')-Ib7 (1); ANT(3'')-IIa (1); QnrVC5 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); AAC(6')-Ib10 (1); AAC(6')-Ib4 (1); AAC(6')-Ib' (1); qacL (1); AAC(6')-Ib-cr3 (1); AAC(6')-Ib8 (1); arr-2 (1); AAC(6')-Ib11 (1); AAC(6')-Ib-cr9 (1); AAC(6')-Ib-cr8 (1); AAC(6')-Ib-Hangzhou (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
mtrE	3000812	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	16.00	11.00	27.00	26.28	369.00	13.04	0	0	0	0	N/A	N/A	mtrD (1)	1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
CMY-29	3002040	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.21	151.00	1.00	0	0	0	0	N/A	N/A	CMY-55 (1)	1143	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXA-13	3001408	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	4.00	13.00	63.92	512.00	0.54	0	0	0	0	N/A	N/A	OXA-183 (1); OXA-28 (1); OXA-101 (1); OXA-736 (1); OXA-7 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CARB-3	3002242	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	51.37	470.00	7.50	0	0	0	0	N/A	N/A		915	CARB beta-lactamase	penam	antibiotic inactivation
amrB	3002983	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	254.00	224.00	478.00	44.03	1379.00	6.79	0	0	0	0	N/A	N/A	oqxB (1); MexD (1); AxyY (1); MexB (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
GES-9	3002338	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	22.00	3.00	25.00	84.14	727.00	1.56	0	0	0	0	N/A	N/A	GES-34 (1); AAC(6')-Ib7 (1); GES-13 (1); GES-2 (1); GES-28 (1); GES-27 (1); dfrB2 (1); GES-25 (1); GES-46 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-7	3002336	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	27.00	3.00	30.00	90.28	780.00	0.80	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); GES-40 (1); GES-34 (1); dfrB5 (1); GES-14 (1); GES-20 (1); GES-22 (1); GES-45 (1); aadA3 (1); cmlA6 (1); qacEdelta1 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	119.00	76.00	195.00	72.40	834.00	12.99	0	0	0	0	N/A	N/A	smeD (1); smeB (1); MexB (1)	1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
tet(B)	3000166	protein homolog model	CARD	1	100.0	no data	no data	Gram-negative bacterium	8.00	1.00	9.00	54.98	663.00	35.67	0	0	0	0	N/A	N/A	tetR (1)	1206	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	6.00	0.00	6.00	57.65	678.00	38.00	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tetR	3003479	protein overexpression model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	0.00	1.00	24.08	151.00	41.00	0	0	0	0	N/A	N/A	tet(B) (1)	627	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux
blaF	3003562	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	18.00	8.00	26.00	92.09	815.00	21.00	0	0	0	0	N/A	N/A		885	blaF family beta-lactamase	penam	antibiotic inactivation
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	20.00	4.00	24.00	93.22	839.00	36.58	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
cmlB	3002698	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella aerogenes	8.00	0.00	8.00	23.09	284.00	23.50	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
macB	3000535	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	300.00	282.00	582.00	45.63	883.00	11.35	0	0	0	0	N/A	N/A		1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
OpmD	3000809	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	5.74	84.00	11.00	0	0	0	0	N/A	N/A		1464	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	3.00	0.00	3.00	47.21	398.00	11.67	0	0	0	0	N/A	N/A	OXA-420 (1)	843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	91.00	23.00	114.00	93.31	739.00	0.71	0	0	0	0	N/A	N/A	catB8 (1); OXA-520 (1); aadA23 (1); OXA-928 (1); OXA-17 (1); OXA-454 (1); aadA8 (1); OXA-736 (1); OXA-14 (1); ANT(3'')-IIa (1); aadA24 (1); OXA-677 (1); OXA-732 (1); OXA-251 (1); OXA-256 (1); OXA-16 (1); OXA-11 (1); OXA-10 (1); AAC(6')-Ib7 (1); OXA-226 (1); qacEdelta1 (1); aadA3 (1); APH(3'')-Ib (1); aadA25 (1); aadA2 (1); OXA-836 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	2.00	2.00	4.00	5.14	87.00	11.00	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
tetA(P)	3000180	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	101.00	15.00	116.00	100.00	1263.00	30.12	0	0	0	0	N/A	N/A	tetB(P) (1)	1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
dfrA3	3003105	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pAZ1	15.00	15.00	30.00	98.77	483.00	16.90	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
CARB-16	3002255	protein homolog model	CARD	1	100.0	no data	no data	Psychrobacter maritimus	5.00	1.00	6.00	54.96	493.00	0.83	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
emrY	3000254	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	17.00	0.00	17.00	81.09	1248.00	43.06	0	0	0	0	N/A	N/A	emrK (1)	1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
GES-22	3002351	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	43.00	8.00	51.00	94.56	817.00	0.78	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); dfrB2 (1); GES-11 (1); GES-6 (1); GES-7 (1); GES-25 (1); GES-40 (1); dfrB5 (1); GES-36 (1); AAC(3)-Ib/AAC(6')-Ib'' (1); aadA6 (1); AAC(6')-Ib10 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	5.29	50.00	0.00	0	0	0	0	N/A	N/A	TLA-3 (1)	945	TLA beta-lactamase	fluoroquinolone antibiotic; monobactam; cephalosporin	antibiotic inactivation
arr-5	3002850	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.00	77.00	11.00	0	0	0	0	N/A	N/A		453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
OKP-B-6	3002439	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	35.08	302.00	1.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	2.00	13.00	76.21	631.00	0.85	0	0	0	0	N/A	N/A	AAC(6')-30/AAC(6')-Ib'_fusion_protein (1); AAC(6')-Ib7 (1); aadA10 (1); OXA-681 (1); qacE (1); aadA (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	5.00	12.00	11.11	59.00	0.67	0	0	0	0	N/A	N/A	QnrVC5 (1); VEB-22 (1)	531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
MIR-5	3002170	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	MIR-13 (1)	1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
QnrB19	3002734	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	15.00	4.00	19.00	93.49	603.00	4.00	0	0	0	0	N/A	N/A	QnrB47 (1)	645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	83.00	21.00	104.00	99.37	787.00	0.69	0	0	0	0	N/A	N/A	aadA2 (1); OXA-16 (1); OXA-10 (1); dfrA1 (1); aadA8 (1); OXA-240 (1); OXA-824 (1); AAC(6')-Ib7 (1); OXA-142 (1); aadA24 (1); OXA-732 (1); aadA6 (1); OXA-827 (1); ANT(3'')-IIa (1); OXA-928 (1); OXA-251 (1); aadA (1); qacE (1); dfrA14 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
TEM-145	3001012	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	35.08	302.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
dfrA16	3003014	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	44.94	213.00	41.00	0	0	0	0	N/A	N/A		474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
CMY-2	3002013	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-69 (1)	1146	CMY beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
mdtG	3001329	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	30.00	8.00	38.00	97.07	1191.00	33.58	0	0	0	0	N/A	N/A		1227	major facilitator superfamily (MFS) antibiotic efflux pump	fosfomycin	antibiotic efflux
OXA-96	3001631	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	3.00	1.00	4.00	42.59	359.00	0.50	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	14.00	1.00	15.00	94.03	993.00	37.87	0	0	0	0	N/A	N/A	emrY (1)	1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
VEB-4	3002373	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	16.00	2.00	18.00	88.89	800.00	0.89	0	0	0	0	N/A	N/A	VEB-15 (1); cmlA6 (1); VEB-17 (1); cmlA5 (1); VEB-1b (1); VEB-7 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OXA-147	3001801	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	6.00	16.00	68.04	545.00	0.50	0	0	0	0	N/A	N/A	OXA-19 (1); OXA-183 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
emeA	3003551	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	1.00	2.00	12.69	150.00	11.00	0	0	0	0	N/A	N/A		1182	multidrug and toxic compound extrusion (MATE) transporter	disinfecting agents and antiseptics	antibiotic efflux
OXA-320	3001793	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	4.00	3.00	7.00	49.70	413.00	0.57	0	0	0	0	N/A	N/A	aadA5 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ErmF	3000498	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	1040.00	395.00	1435.00	100.00	801.00	27.30	0	0	0	0	N/A	N/A	aadS (1); OXA-347 (1); OXA-209 (1); tetX (1); tetQ (1)	801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
DHA-7	3002136	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	9.12	104.00	0.50	0	0	0	0	N/A	N/A		1140	DHA beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
adeJ	3000781	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	13.00	6.00	19.00	30.72	976.00	15.58	0	0	0	0	N/A	N/A	adeK (1)	3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	51.00	47.00	98.00	48.54	680.00	11.41	0	0	0	0	N/A	N/A	smeE (1); OprM (1); MexD (1); AxyY (1)	1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
aadA25	3003197	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	79.00	12.00	91.00	92.42	732.00	3.60	0	0	0	0	N/A	N/A	aadA2 (1); aadA17 (1); aadA15 (1); aadA3 (1); OXA-3 (1); AAC(6')-Ib7 (1); qacL (1); qacE (1); EreA (1); qacEdelta1 (1); GES-36 (1); aadA23 (1); dfrA1 (1); aadA24 (1); aadA22 (1); aadA12 (1); OXA-2 (1); ANT(3'')-IIa (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
GES-4	3002333	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	30.00	10.00	40.00	93.87	811.00	0.70	0	0	0	0	N/A	N/A	GES-28 (1); AAC(6')-Ib7 (1); GES-29 (1); GES-24 (1); GES-27 (1); GES-46 (1); GES-15 (1); dfrB5 (1); dfrA7 (1); GES-19 (1); qacE (1); GES-43 (1); qacEdelta1 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA	3002601	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	205.00	21.00	226.00	100.00	792.00	0.98	0	0	0	0	N/A	N/A	OXA-17 (1); ANT(3'')-IIa (1); OXA-14 (1); aadA23 (1); aadA24 (1); OXA-246 (1); OXA-240 (1); OXA-9 (1); aadA8 (1); aadA21 (1); OXA-11 (1); OXA-795 (1); EreA (1); aadA22 (1); AAC(6')-Ib7 (1); OXA-256 (1); OXA-520 (1); dfrB5 (1); aadA6 (1); OXA-663 (1); OXA-32 (1); OXA-824 (1); qacE (1); OXA-142 (1); qacEdelta1 (1); dfrA14 (1); dfrA1 (1); OXA-541 (1); cmlA5 (1); OXA-921 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tcr3	3002893	protein homolog model	CARD	1	100.0	no data	no data	Kitasatospora aureofaciens	12.00	12.00	24.00	16.11	248.00	11.00	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
eptA	3003576	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	48.00	12.00	60.00	95.32	1567.00	32.20	0	0	0	0	N/A	N/A		1644	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
dfrA26	3002857	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	2.00	4.00	6.52	36.00	11.00	0	0	0	0	N/A	N/A		552	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
AcrS	3000656	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	18.00	7.00	25.00	100.00	663.00	30.36	0	0	0	0	N/A	N/A	AcrE (1)	663	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
CMY-27	3002038	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-139 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXA-15	3001410	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	2.00	10.00	76.93	637.00	0.60	0	0	0	0	N/A	N/A	OXA-539 (1); qacEdelta1 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MOX-2	3002183	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	14.00	3.00	17.00	76.76	882.00	4.82	0	0	0	0	N/A	N/A	MOX-10 (1); MOX-4 (1); MOX-8 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
OXA-347	3001777	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	202.00	68.00	270.00	100.00	825.00	27.07	0	0	0	0	N/A	N/A	OXA-209 (1); aadS (1); ErmF (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrS9	3002798	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	40.49	266.00	1.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	25.00	9.00	34.00	96.60	881.00	31.15	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
SHV-62	3001117	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	35.08	302.00	11.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
catB2	3002675	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	5.00	3.00	8.00	39.97	253.00	19.25	0	0	0	0	N/A	N/A		633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
LRA-8	3002487	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	1.00	1.00	2.00	8.28	76.00	11.00	0	0	0	0	N/A	N/A		918	subclass B3 LRA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-28	3001423	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	12.00	6.00	18.00	80.65	646.00	0.50	0	0	0	0	N/A	N/A	OXA-101 (1); OXA-13 (1); OXA-35 (1); OXA-7 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-11	3002340	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	36.00	12.00	48.00	96.06	830.00	0.62	0	0	0	0	N/A	N/A	GES-2 (1); dfrA7 (1); GES-29 (1); AAC(6')-Ib7 (1); GES-12 (1); GES-36 (1); GES-20 (1); GES-22 (1); GES-38 (1); aadA3 (1); AAC(6')-Ib4 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
PC1 beta-lactamase (blaZ)	3000621	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	1.00	1.00	2.00	17.85	151.00	22.00	0	0	0	0	N/A	N/A		846	BlaZ beta-lactamase	penam	antibiotic inactivation
TEM-192	3001052	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	20.05	151.00	1.00	0	0	0	0	N/A	N/A	TEM-90 (1)	753	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-8	3001871	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter amalonaticus	1.00	1.00	2.00	4.11	36.00	11.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
