ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
TEM-233	3005264	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	APH(6)-Id (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
tet(49)	3004582	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	1.00	1.00	2.00	8.25	96.00	4.50	0	0	0	0	N/A	N/A		1164	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation
erm(32)	3004592	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	2.00	2.00	4.00	6.64	56.00	0.00	0	0	0	0	N/A	N/A		843	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
dfrB5	3004549	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	35.00	11.00	46.00	100.00	237.00	12.85	0	0	0	0	N/A	N/A	aadA (1); AAC(6')-30/AAC(6')-Ib'_fusion_protein (1); GES-26 (1); GES-16 (1); arr-2 (1); GES-7 (1); GES-35 (1); AAC(6')-IIa (1); ANT(3'')-IIa (1); GES-38 (1); GES-43 (1); aadA17 (1)	237	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
dfrA27	3004550	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	2.00	1.00	3.00	43.04	204.00	4.33	0	0	0	0	N/A	N/A	qacEdelta1 (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
ICR-Mo	3004569	protein homolog model	CARD	1	100.0	no data	no data	Moraxella osloensis	3.00	3.00	6.00	18.55	311.00	14.67	0	0	0	0	N/A	N/A		1677	intrinsic colistin resistant phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
Acinetobacter baumannii AbaF	3004573	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	2.48	32.00	11.00	0	0	0	0	N/A	N/A		1290	major facilitator superfamily (MFS) antibiotic efflux pump	fosfomycin	antibiotic efflux
Acinetobacter baumannii AbuO	3004578	protein knockout model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	10.99	148.00	11.00	0	0	0	0	N/A	N/A		1347	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; penam; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Klebsiella pneumoniae KpnE	3004580	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	2.00	5.00	80.72	293.00	26.40	0	0	0	0	N/A	N/A	Klebsiella_pneumoniae_KpnF (1)	363	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Klebsiella pneumoniae KpnF	3004583	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	1.00	5.00	96.97	320.00	34.80	0	0	0	0	N/A	N/A	Klebsiella_pneumoniae_KpnE (1)	330	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
erm(46)	3004596	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus hoagii	18.00	8.00	26.00	92.74	754.00	20.92	0	0	0	0	N/A	N/A		813	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
Klebsiella pneumoniae KpnG	3004588	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella sp.	77.00	50.00	127.00	100.00	1173.00	16.54	0	0	0	0	N/A	N/A	Klebsiella_pneumoniae_KpnH (1)	1173	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
Klebsiella pneumoniae KpnH	3004597	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	21.00	5.00	26.00	91.94	1415.00	0.31	0	0	0	0	N/A	N/A	Klebsiella_pneumoniae_KpnG (1); emrB (1)	1539	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
qacE	3005009	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	158.00	77.00	235.00	100.00	333.00	1.54	0	0	0	0	N/A	N/A	sul1 (1); aadA (1); aadA24 (1); ANT(3'')-IIa (1); GES-13 (1); GES-43 (1); AAC(6')-Ib' (1); OXA-675 (1); aadA6 (1); aadA22 (1); OXA-36 (1); cmlA5 (1); aadA8 (1); aadA4 (1); aadA15 (1); aadA23 (1); aadA2 (1); aadA17 (1); arr-2 (1); aadA3 (1); aadA8b (1); VEB-11 (1); OXA-539 (1); VEB-27 (1); EreA (1); aadA12 (1); AAC(6')-Ib7 (1); aadA9 (1)	333	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
qacEdelta1	3005010	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	714.00	184.00	898.00	100.00	348.00	11.87	0	0	0	0	N/A	N/A	sul1 (1); aadA17 (1); GES-1 (1); GES-24 (1); ANT(3'')-IIa (1); aadA24 (1); aadA15 (1); aadA (1); aadA8 (1); aadA22 (1); aadA12 (1); aadA8b (1); OXA-240 (1); dfrA7 (1); cmlA6 (1); cmlA5 (1); aadA2 (1); aadA25 (1); OXA-256 (1); OXA-21 (1); AAC(6')-Ib-Hangzhou (1); aadA5 (1); aadA23 (1); aadA11 (1); GES-13 (1); AAC(6')-Ib10 (1); OXA-921 (1); EreA (1); OXA-2 (1); catB2 (1); aadA21 (1); aadA4 (1); GES-25 (1); AAC(6')-Ib7 (1); OXA-3 (1); arr-2 (1); AAC(6')-Ib-cr7 (1); aadA6 (1); EreA2 (1); OXA-129 (1); OXA-824 (1); GES-21 (1); dfrA27 (1); dfrB2 (1); dfrA5 (1); OXA-732 (1); arr-3 (1); dfr22 (1); OXA-543 (1); OXA-835 (1)	348	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
IDC-1	3005012	protein homolog model	CARD	1	100.0	no data	no data	sediment metagenome	3.00	1.00	4.00	35.69	424.00	3.25	0	0	0	0	N/A	N/A		1188	IDC beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
PDC-55	3005039	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	11.19	136.00	0.00	0	0	0	0	N/A	N/A	CMY-1 (1)	1215	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
YajC	3005040	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	91.00	89.00	180.00	100.00	339.00	12.22	0	0	0	0	N/A	N/A		339	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
cmlA9	3005043	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	67.00	20.00	87.00	100.00	1215.00	24.56	0	0	0	0	N/A	N/A	floR (1)	1215	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
OmpA	3005044	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	29.00	15.00	44.00	98.67	1110.00	19.80	0	0	0	0	N/A	N/A		1125	General Bacterial Porin with reduced permeability to beta-lactams	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic
eptB	3005047	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	37.00	9.00	46.00	88.87	1533.00	28.24	0	0	0	0	N/A	N/A		1725	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
ArnT	3005053	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	32.00	8.00	40.00	91.24	1511.00	29.93	0	0	0	0	N/A	N/A		1656	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
Tet(X6)	3005056	protein homolog model	CARD	1	100.0	no data	no data	Proteus genomosp.	2.00	0.00	2.00	26.56	302.00	1.00	0	0	0	0	N/A	N/A		1137	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation
Tet(X5)	3005057	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter pittii	13.00	4.00	17.00	47.13	550.00	0.53	0	0	0	0	N/A	N/A	OXA-347 (1); EreD (1)	1167	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation
mlaD	3005042	protein knockout model	CARD	1	100.0	no data	no data	Escherichia coli	6.00	6.00	12.00	86.78	479.00	21.75	0	0	0	0	N/A	N/A		552	ATP-binding cassette (ABC) antibiotic efflux pump	oxazolidinone antibiotic	antibiotic efflux
mlaF	3005041	protein knockout model	CARD	1	100.0	no data	no data	Escherichia coli	28.00	12.00	40.00	100.00	810.00	23.55	0	0	0	0	N/A	N/A		810	ATP-binding cassette (ABC) antibiotic efflux pump	oxazolidinone antibiotic	antibiotic efflux
LptD	3005059	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	46.00	10.00	56.00	85.99	2020.00	24.93	0	0	0	0	N/A	N/A		2349	ATP-binding cassette (ABC) antibiotic efflux pump	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux
cprR	3005063	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	82.00	82.00	164.00	48.21	324.00	10.51	0	0	0	0	N/A	N/A		672	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration; antibiotic efflux
ParR	3005068	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	6.00	13.00	28.11	199.00	11.85	0	0	0	0	N/A	N/A	smeR (1)	708	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
rsmA	3005069	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	28.00	26.00	54.00	100.00	186.00	12.89	0	0	0	0	N/A	N/A		186	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
Thermus thermophilus 23s rRNA conferring resistance to pleuromutilin antibiotics	3005083	rRNA gene variant model	CARD	1	100.0	no data	no data	Thermus thermophilus	1341.00	496.00	1837.00	88.42	2558.00	6.94	0	0	0	0	N/A	N/A	Neisseria_gonorrhoeae_23S_rRNA_with_mutation_conferring_resistance_to_azithromycin (1); Streptococcus_pneumoniae_23S_rRNA_mutation_conferring_resistance_to_macrolides_and_streptogramins_antibiotics (1); Chlamydia_trachomatis_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Clostridioides_difficile_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_clindamycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_chloramphenicol (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Helicobacter_pylori_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_neomycin (1); Helicobacter_pylori_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Neisseria_gonorrhoeae_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Campylobacter_jejuni_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin (1); Mycoplasmopsis_fermentans_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid (1); Mycoplasma_pneumoniae_23S_rRNA_mutation_conferring_resistance_to_erythromycin (1); Mycobacterium_kansasii_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Streptomyces_ambofaciens_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Mycolicibacterium_smegmatis_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_telithromycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_oxazolidinone_antibiotics (1); Mycoplasma_hominis_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Moraxella_catarrhalis_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Mycobacterium_intracellulare_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Brachyspira_hyodysenteriae_23S_rRNA_with_mutation_conferring_resistance_to_tylosin (1); Mycoplasma_genitalium_23S_rRNA_mutations_confers_resistance_to_fluoroquinolone_and_macrolide_antibiotics (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clindamycin (1); Mycoplasma_gallisepticum_23S_rRNA_mutation_conferring_resistance_to_pleuromutilin_antibiotics (1); Mycobacteroides_chelonae_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Chlamydomonas_reinhardtii_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin (1); Propionibacteria_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Halobacterium_halobium_23S_rRNA_mutation_conferring_resistance_to_chloramphenicol (1)	2893	23S rRNA with mutation conferring resistance to pleuromutilin antibiotics	pleuromutilin antibiotic	antibiotic target alteration
AAC(3)-IIg	3005085	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	3.00	1.00	4.00	38.64	313.00	21.25	0	0	0	0	N/A	N/A		810	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
RanB	3005090	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	35.00	23.00	58.00	61.29	467.00	13.34	0	0	0	0	N/A	N/A		762	ATP-binding cassette (ABC) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
RanA	3005091	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	21.00	15.00	36.00	70.14	545.00	12.83	0	0	0	0	N/A	N/A		777	ATP-binding cassette (ABC) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
GPC-1	3005096	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	3.00	7.00	37.47	335.00	6.86	0	0	0	0	N/A	N/A	BKC-2 (1)	894	GPC beta-lactamase	carbapenem	antibiotic inactivation
qacL	3005098	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	791.00	529.00	1320.00	100.00	333.00	21.86	0	0	0	0	N/A	N/A	aadA6 (1); AAC(6')-Ib-cr3 (1); aadA3 (1); OXA-732 (1); AAC(6')-Ib7 (1); OXA-544 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); VEB-26 (1); dfrA1 (1); OXA-246 (1); OXA-256 (1); OXA-823 (1); aadA9 (1); AAC(6')-IIa (1); OXA-540 (1); aadA8 (1); OXA-827 (1); aadA6/aadA10 (1)	333	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	3005099	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	9.00	3.00	12.00	61.20	448.00	16.67	0	0	0	0	N/A	N/A		732	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
Mycobacterium tuberculosis katG mutations conferring resistance to prothionamide	3005102	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	136.00	95.00	231.00	73.59	1636.00	0.00	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_katG_mutations_conferring_resistance_to_isoniazid (1)	2223	prothionamide resistant katG	prothionamide	antibiotic target alteration
Mycobacterium tuberculosis ethA mutations conferring resistance to isoniazid	3005105	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	38.00	29.00	67.00	65.37	961.00	0.00	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_ethA_mutations_conferring_resistance_to_prothionamide (1); Mycobacterium_tuberculosis_ethA_with_mutation_conferring_resistance_to_ethionamide (1)	1470	isoniazid resistant ethA	isoniazid	antibiotic target alteration
Mycobacterium tuberculosis ethA mutations conferring resistance to prothionamide	3005106	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	49.00	35.00	84.00	64.49	948.00	0.01	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_ethA_with_mutation_conferring_resistance_to_ethionamide (1); Mycobacterium_tuberculosis_ethA_mutations_conferring_resistance_to_isoniazid (1)	1470	prothionamide resistant ethA	prothionamide	antibiotic target alteration
Mycobacterium tuberculosis mshA mutations conferring resistance to prothionamide	3005108	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	66.00	24.00	90.00	80.11	1156.00	0.11	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_mshA_mutations_conferring_resistance_to_isoniazid (1)	1443	prothionamide resistant mshA	prothionamide	antibiotic target alteration
blaS1	3005111	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	5.00	5.00	10.00	18.59	164.00	10.00	0	0	0	0	N/A	N/A		882	blaS	cephalosporin; cephamycin; penam	antibiotic inactivation
AAC(6')-Ib-cr3	3005112	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	9.00	3.00	12.00	82.17	493.00	5.58	0	0	0	0	N/A	N/A	GES-39 (1); qacL (1)	600	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr4	3005114	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter hormaechei	1.00	0.00	1.00	26.08	151.00	1.00	0	0	0	0	N/A	N/A	ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1)	579	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr7	3005117	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	0.00	5.00	75.86	421.00	1.00	0	0	0	0	N/A	N/A	QnrVC5 (1); GES-15 (1); qacEdelta1 (1)	555	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr8	3005118	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	54.41	302.00	1.00	0	0	0	0	N/A	N/A	QnrVC5 (1); OXA-732 (1)	555	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
PDC-62	3005133	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	2.00	13.00	27.22	325.00	0.00	0	0	0	0	N/A	N/A	MOX-9 (1)	1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-56	3005140	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	0.00	5.00	18.68	223.00	0.80	0	0	0	0	N/A	N/A	MOX-9 (1)	1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PAC-1	3005150	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	4.00	12.00	64.75	742.00	28.42	0	0	0	0	N/A	N/A		1146	PAC beta-lactamase	cephalosporin	antibiotic inactivation
TEM-228	3005259	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	2.00	0.00	2.00	28.80	248.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
PDC-23	3005155	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	8.96	107.00	1.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-41	3005157	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	1.00	4.00	13.15	157.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
CMY-134	3003654	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	2.00	6.00	29.49	338.00	0.67	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-107	3002119	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	18.41	211.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-147	3005180	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-146	3005181	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-43 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-160	3005183	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	21.90	251.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-162	3005184	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-121 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-140	3005185	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-164	3005186	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.14	151.00	1.00	0	0	0	0	N/A	N/A	CMY-161 (1)	1149	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-161	3005187	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-164 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-166	3005189	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-71 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-149	3005190	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	2.00	1.00	3.00	18.67	214.00	0.33	0	0	0	0	N/A	N/A	CMY-102 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-139	3005191	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	39.53	453.00	0.75	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-148	3005192	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	1.00	3.00	17.89	205.00	0.67	0	0	0	0	N/A	N/A	CMY-56 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-163	3005193	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-142	3005195	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	33.51	384.00	0.75	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-145	3005197	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	2.00	4.00	24.96	286.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-122	3003130	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter	1.00	1.00	2.00	6.20	71.00	0.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-157	3005198	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter sp.	1.00	1.00	2.00	13.18	151.00	22.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-121	3003129	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.42	302.00	1.00	0	0	0	0	N/A	N/A	CMY-4 (1); CMY-162 (1)	1143	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-127	3003135	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	1.00	2.00	8.81	101.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-130	3003138	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	1.00	3.00	26.35	302.00	4.00	0	0	0	0	N/A	N/A	CMY-94 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-138	3005220	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	3.00	0.00	3.00	28.10	322.00	1.00	0	0	0	0	N/A	N/A	CMY-30 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
mcr-3.41	3005221	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas veronii	2.00	2.00	4.00	18.61	302.00	0.50	0	0	0	0	N/A	N/A		1623	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
OXA-544	3005222	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	22.00	1.00	23.00	82.97	687.00	0.96	0	0	0	0	N/A	N/A	aadA6/aadA10 (1); qacL (1); OXA-541 (1); OXA-34 (1); aadA21 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-36	3000906	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	TEM-2 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
