ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-13	3001408	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	3.00	8.00	59.55	477.00	1.75	0	0	0	0	N/A	N/A	OXA-145 (1); OXA-147 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CARB-3	3002242	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	4.00	14.00	38.14	349.00	14.93	0	0	0	0	N/A	N/A	CARB-55 (1); CARB-11 (1)	915	CARB beta-lactamase	penam	antibiotic inactivation
OXA-4	3001399	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	55.96	465.00	1.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-128	3000990	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	TEM-226 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
amrB	3002983	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	301.00	261.00	562.00	53.83	1686.00	8.77	0	0	0	0	N/A	N/A	mexY (1); MexD (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
GES-9	3002338	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	33.00	5.00	38.00	77.89	673.00	3.50	0	0	0	0	N/A	N/A	GES-14 (1); AAC(6')-Ib7 (1); GES-30 (1); GES-5 (1); GES-24 (1); AAC(6')-Ib-cr3 (1); GES-36 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-7	3002336	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	2.00	7.00	57.87	500.00	0.71	0	0	0	0	N/A	N/A	GES-40 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	63.00	34.00	97.00	65.28	752.00	14.52	0	0	0	0	N/A	N/A	smeB (1); MexB (1)	1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	2.00	0.00	2.00	25.68	302.00	44.00	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tetR	3003479	protein overexpression model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	1.00	2.00	24.08	151.00	22.00	0	0	0	0	N/A	N/A		627	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux
blaF	3003562	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	9.00	8.00	17.00	22.82	202.00	11.65	0	0	0	0	N/A	N/A	blaS1 (1)	885	blaF family beta-lactamase	penam	antibiotic inactivation
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	17.00	5.00	22.00	91.11	820.00	31.00	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
macB	3000535	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	137.00	125.00	262.00	37.88	733.00	11.53	0	0	0	0	N/A	N/A		1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
QnrB17	3002732	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	0.00	1.00	22.17	151.00	1.00	0	0	0	0	N/A	N/A	QnrB1 (1)	681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	17.91	151.00	0.50	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	35.00	12.00	47.00	95.96	760.00	0.70	0	0	0	0	N/A	N/A	GES-24 (1); OXA-11 (1); aadA23 (1); OXA-824 (1); aadA8 (1); aadA3 (1); OXA-205 (1); qacEdelta1 (1); OXA-119 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tetA(P)	3000180	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	20.00	2.00	22.00	90.02	1137.00	33.86	0	0	0	0	N/A	N/A	tetB(P) (1)	1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
dfrA3	3003105	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pAZ1	4.00	2.00	6.00	66.05	323.00	25.00	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
ACT-2	3001822	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
QnrB59	3002772	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	1.00	2.00	4.85	33.00	0.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
emrY	3000254	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	22.00	2.00	24.00	90.58	1394.00	39.38	0	0	0	0	N/A	N/A	emrK (1)	1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
GES-22	3002351	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	10.00	4.00	14.00	59.38	513.00	0.64	0	0	0	0	N/A	N/A	GES-1 (1); GES-33 (1); AAC(6')-Ib7 (1); aadA8b (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	19.89	188.00	29.50	0	0	0	0	N/A	N/A		945	TLA beta-lactamase	fluoroquinolone antibiotic; monobactam; cephalosporin	antibiotic inactivation
TEM-187	3001047	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	1.00	2.00	17.60	151.00	0.50	0	0	0	0	N/A	N/A		858	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	1.00	9.00	86.47	716.00	1.11	0	0	0	0	N/A	N/A	qacE (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	8.00	18.00	11.49	61.00	1.89	0	0	0	0	N/A	N/A	QnrVC4 (1); QnrVC5 (1)	531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
MIR-5	3002170	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	3.00	0.00	3.00	27.57	316.00	1.00	0	0	0	0	N/A	N/A	MIR-22 (1)	1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
QnrB19	3002734	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	2.00	9.00	93.18	601.00	1.89	0	0	0	0	N/A	N/A	QnrB5 (1)	645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	18.00	4.00	22.00	92.30	731.00	0.77	0	0	0	0	N/A	N/A	OXA-47 (1); GES-20 (1); OXA-454 (1); aadA6 (1); dfrB5 (1); aadA13 (1); ANT(3'')-IIa (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
abeS	3000768	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	14.55	48.00	11.00	0	0	0	0	N/A	N/A		330	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminocoumarin antibiotic	antibiotic efflux
mdtG	3001329	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	19.00	5.00	24.00	86.47	1061.00	34.50	0	0	0	0	N/A	N/A		1227	major facilitator superfamily (MFS) antibiotic efflux pump	fosfomycin	antibiotic efflux
OXA-96	3001631	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	6.00	4.00	10.00	62.87	530.00	0.60	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	28.00	2.00	30.00	97.63	1031.00	40.80	0	0	0	0	N/A	N/A	emrY (1)	1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
VEB-4	3002373	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	6.00	1.00	7.00	46.89	422.00	0.86	0	0	0	0	N/A	N/A	cmlA5 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OXA-211	3001710	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	2.00	1.00	3.00	36.61	302.00	11.00	0	0	0	0	N/A	N/A	OXA-644 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-147	3001801	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	1.00	8.00	74.78	599.00	0.75	0	0	0	0	N/A	N/A	aadA5 (1); aadA6 (1); OXA-13 (1); OXA-932 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
emeA	3003551	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	1.00	2.00	3.47	41.00	11.00	0	0	0	0	N/A	N/A		1182	multidrug and toxic compound extrusion (MATE) transporter	disinfecting agents and antiseptics	antibiotic efflux
ErmF	3000498	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	318.00	113.00	431.00	100.00	801.00	27.49	0	0	0	0	N/A	N/A	aadS (1); OXA-347 (1); OXA-209 (1)	801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
adeJ	3000781	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	41.00	24.00	65.00	74.63	2371.00	15.32	0	0	0	0	N/A	N/A	adeK (1)	3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	24.00	20.00	44.00	41.97	588.00	11.45	0	0	0	0	N/A	N/A	smeE (1)	1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
aadA25	3003197	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	31.00	9.00	40.00	95.96	760.00	3.77	0	0	0	0	N/A	N/A	aadA8 (1); OXA-11 (1); GES-16 (1); dfrA14 (1); aadA6 (1); aadA13 (1); qacE (1); qacEdelta1 (1); sul1 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
GES-4	3002333	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	13.00	1.00	14.00	76.04	657.00	0.79	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); aadA2 (1); AAC(6')-Ib (1); GES-38 (1); AAC(6')-Ib9 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA	3002601	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	55.00	10.00	65.00	100.00	792.00	1.15	0	0	0	0	N/A	N/A	aadA24 (1); OXA-732 (1); aadA8 (1); OXA-655 (1); OXA-10 (1); EreA (1); OXA-246 (1); qacEdelta1 (1); aadA6 (1); dfrA14 (1); aadA22 (1); qacE (1); aadA13 (1); OXA-2 (1); linG (1); sul1 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tcr3	3002893	protein homolog model	CARD	1	100.0	no data	no data	Kitasatospora aureofaciens	87.00	75.00	162.00	20.27	312.00	10.49	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
eptA	3003576	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	20.00	6.00	26.00	75.06	1234.00	29.69	0	0	0	0	N/A	N/A		1644	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
AcrS	3000656	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	17.00	3.00	20.00	94.42	626.00	37.20	0	0	0	0	N/A	N/A		663	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
CMY-43	3002054	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-4 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXA-15	3001410	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	2.00	11.00	88.29	731.00	0.82	0	0	0	0	N/A	N/A	ANT(2'')-Ia (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CMY-54	3002065	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.11	151.00	1.00	0	0	0	0	N/A	N/A	CMY-136 (1)	1152	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrS4	3002793	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	0.00	1.00	22.98	151.00	1.00	0	0	0	0	N/A	N/A	QnrS8 (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
MOX-2	3002183	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	13.00	2.00	15.00	61.62	708.00	5.60	0	0	0	0	N/A	N/A	MOX-10 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
OXA-347	3001777	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	24.00	11.00	35.00	100.00	825.00	24.23	0	0	0	0	N/A	N/A	ErmF (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	2.00	10.00	60.20	549.00	31.20	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
catB2	3002675	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	2.00	0.00	2.00	47.55	301.00	44.00	0	0	0	0	N/A	N/A		633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
BcI	3002877	protein homolog model	CARD	1	100.0	no data	no data	Bacillus cereus	1.00	1.00	2.00	16.40	151.00	8.50	0	0	0	0	N/A	N/A		921	Bc beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-28	3001423	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	1.00	6.00	58.68	470.00	0.83	0	0	0	0	N/A	N/A	OXA-183 (1); OXA-145 (1); OXA-35 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-11	3002340	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	18.00	2.00	20.00	90.97	786.00	0.90	0	0	0	0	N/A	N/A	GES-5 (1); AAC(6')-Ib7 (1); dfrB5 (1); AAC(6')-Ib-cr4 (1); GES-28 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-192	3001052	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	20.05	151.00	0.50	0	0	0	0	N/A	N/A		753	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-8	3001871	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter amalonaticus	2.00	0.00	2.00	34.25	300.00	11.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
AAC(6')-IIc	3002596	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	13.75	80.00	11.00	0	0	0	0	N/A	N/A		582	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
CfxA	3003001	protein homolog model	CARD	1	100.0	no data	no data	Phocaeicola vulgatus	18.00	7.00	25.00	85.71	828.00	0.64	0	0	0	0	N/A	N/A	CfxA2 (1); CfxA5 (1)	966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
arr-3	3002848	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	2.00	7.00	73.07	331.00	3.57	0	0	0	0	N/A	N/A	AAC(6')-IIa (1)	453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
AAC(2')-Ib	3002524	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	3.00	3.00	6.00	30.95	182.00	14.67	0	0	0	0	N/A	N/A		588	AAC(2')	aminoglycoside antibiotic	antibiotic inactivation
SHV-172	3001356	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	SHV-209 (1)	861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-13	3002342	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	28.00	5.00	33.00	100.00	864.00	0.79	0	0	0	0	N/A	N/A	GES-6 (1); GES-36 (1); AAC(6')-Ib7 (1); GES-45 (1); GES-25 (1); GES-38 (1); GES-18 (1); AAC(6')-Ib9 (1); aadA8 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
catI	3002683	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	17.88	118.00	1.00	0	0	0	0	N/A	N/A	APH(6)-Id (1)	660	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	27.00	5.00	32.00	96.66	1128.00	18.78	0	0	0	0	N/A	N/A	Tet(X5) (1); Tet(X3) (1)	1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
dfrA23	3003019	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	4.00	4.00	8.00	71.48	401.00	19.25	0	0	0	0	N/A	N/A		561	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
iri	3002884	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus hoagii	12.00	12.00	24.00	12.85	185.00	11.00	0	0	0	0	N/A	N/A		1440	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
cphA4	3003100	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas allosaccharophila	3.00	1.00	4.00	55.42	424.00	8.25	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
tetB(P)	3000195	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	19.00	1.00	20.00	79.22	1552.00	40.05	0	0	0	0	N/A	N/A	tetA(P) (1)	1959	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
lnuB	3002836	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	4.00	2.00	6.00	34.83	280.00	0.33	0	0	0	0	N/A	N/A		804	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
basR	3003582	protein variant model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	112.00	110.00	222.00	57.66	384.00	11.11	0	0	0	0	N/A	N/A		666	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration; antibiotic efflux
MexC	3000800	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	50.00	42.00	92.00	40.38	470.00	11.57	0	0	0	0	N/A	N/A		1164	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
OprJ	3000802	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	22.00	21.00	43.00	20.28	292.00	10.33	0	0	0	0	N/A	N/A	smeC (1)	1440	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
OXA-3	3001398	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	2.00	11.00	68.72	569.00	6.18	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mdtB	3000793	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	227.00	105.00	332.00	96.54	3015.00	17.86	0	0	0	0	N/A	N/A	mdtA (1); MuxA (1); MuxB (1); mexN (1); mdtC (1); MuxC (1)	3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
QnrB55	3002768	protein homolog model	CARD	1	100.0	no data	no data	Raoultella terrigena	3.00	1.00	4.00	51.78	334.00	0.75	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OKP-B-13	3002446	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
CfxA5	3003096	protein homolog model	CARD	1	100.0	no data	no data	Parabacteroides distasonis	25.00	4.00	29.00	81.57	788.00	0.79	0	0	0	0	N/A	N/A	CfxA (1); CfxA4 (1); CfxA3 (1); CfxA2 (1)	966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
FosA3	3002872	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	3.00	6.00	68.35	285.00	12.00	0	0	0	0	N/A	N/A		417	fosfomycin thiol transferase	fosfomycin	antibiotic inactivation
