ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
TEM-166	3001032	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.48	228.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
mexX	3003034	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	33.00	31.00	64.00	41.62	487.00	12.03	0	0	0	0	N/A	N/A		1170	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
adeC	3003811	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	2.00	4.00	17.74	248.00	11.00	0	0	0	0	N/A	N/A		1398	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
OXY-1-2	3002390	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	2.00	0.00	2.00	34.47	302.00	6.00	0	0	0	0	N/A	N/A		876	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
smeS	3003067	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	16.00	16.00	32.00	18.66	262.00	11.88	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
OXA-31	3001425	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	1.00	5.00	28.04	233.00	0.60	0	0	0	0	N/A	N/A	OXA-392 (1); AAC(6')-Ib7 (1); AAC(6')-Ib3 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MIR-3	3002169	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	3.00	7.00	48.87	560.00	0.57	0	0	0	0	N/A	N/A	MIR-12 (1)	1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
mdtH	3001216	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	22.00	6.00	28.00	92.14	1114.00	29.75	0	0	0	0	N/A	N/A		1209	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
lnuC	3002837	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus agalactiae	14.00	12.00	26.00	100.00	495.00	21.23	0	0	0	0	N/A	N/A		495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
QnrS1	3002790	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	4.00	2.00	6.00	68.34	449.00	0.50	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	4.00	15.00	77.40	620.00	0.73	0	0	0	0	N/A	N/A	qacE (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mdtA	3000792	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	27.00	8.00	35.00	90.54	1130.00	27.66	0	0	0	0	N/A	N/A	mdtB (1)	1248	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
tetW	3000194	protein homolog model	CARD	1	100.0	no data	no data	Butyrivibrio fibrisolvens	432.00	82.00	514.00	100.00	1920.00	15.01	0	0	0	0	N/A	N/A	tet(W/N/W) (1)	1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
sul3	3000413	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	39.14	310.00	26.50	0	0	0	0	N/A	N/A		792	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
MIR-16	3002181	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
AAC(3)-IIIb	3002537	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	4.00	12.00	91.82	752.00	15.08	0	0	0	0	N/A	N/A		819	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
TEM-33	3000903	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
mdsA	3000789	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	29.00	21.00	50.00	37.25	457.00	12.76	0	0	0	0	N/A	N/A		1227	resistance-nodulation-cell division (RND) antibiotic efflux pump	monobactam; carbapenem; cephalosporin; cephamycin; penam; phenicol antibiotic; penem	antibiotic efflux
OKP-B-10	3002443	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(6')-Ib-Suzhou	3002591	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	11.00	1.00	12.00	80.54	418.00	4.25	0	0	0	0	N/A	N/A	QnrVC5 (1); QnrVC4 (1)	519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
catB8	3002680	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	48.00	8.00	56.00	96.37	610.00	23.21	0	0	0	0	N/A	N/A	catB3 (1); VEB-26 (1); VEB-11 (1); VEB-1b (1); VEB-20 (1); ANT(3'')-IIa (1); AAC(6')-Ib7 (1); VEB-7 (1); aadA6 (1); VEB-15 (1); qacEdelta1 (1); qacE (1)	633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
QnrVC4	3002801	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	279.00	43.00	322.00	100.00	657.00	4.83	0	0	0	0	N/A	N/A	QnrVC5 (1); ANT(3'')-IIa (1); AAC(6')-Ib7 (1); AAC(3)-Ib (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); AAC(6')-Ib9 (1); AAC(6')-Ib10 (1); AAC(6')-Ib-cr7 (1); AAC(6')-30/AAC(6')-Ib'_fusion_protein (1); AAC(6')-Ib-cr4 (1); AAC(6')-Ib-cr3 (1); qacL (1); AAC(6')-Ib-Suzhou (1); dfrA14 (1); AAC(6')-Ib11 (1); AAC(6')-Ib8 (1); AAC(6')-Ib' (1); arr-3 (1); catB3 (1); AAC(3)-Ib/AAC(6')-Ib'' (1); mphE (1); AAC(6')-Ib-cr6 (1); AAC(6')-Ib (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
mtrE	3000812	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	41.00	29.00	70.00	48.58	682.00	12.89	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
OXA-13	3001408	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	22.00	13.00	35.00	63.17	506.00	0.51	0	0	0	0	N/A	N/A	OXA-101 (1); OXA-19 (1); OXA-736 (1); OXA-28 (1); OXA-932 (1); OXA-7 (1); aadA24 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CARB-3	3002242	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	6.00	1.00	7.00	43.83	401.00	18.29	0	0	0	0	N/A	N/A	CARB-53 (1)	915	CARB beta-lactamase	penam	antibiotic inactivation
OXA-4	3001399	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	2.00	9.00	67.87	564.00	0.33	0	0	0	0	N/A	N/A	aadA24 (1); EreA (1); aadA5 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
amrB	3002983	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	277.00	238.00	515.00	38.95	1220.00	7.94	0	0	0	0	N/A	N/A	smeE (1); MexB (1); MexD (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
catP	3002686	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	1.00	1.00	2.00	24.20	151.00	17.50	0	0	0	0	N/A	N/A		624	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
GES-9	3002338	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	35.00	9.00	44.00	86.81	750.00	1.14	0	0	0	0	N/A	N/A	GES-26 (1); dfrB2 (1); GES-13 (1); AAC(6')-Ib7 (1); GES-27 (1); GES-36 (1); GES-1 (1); GES-11 (1); GES-28 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-7	3002336	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	20.00	5.00	25.00	93.52	808.00	0.72	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); GES-14 (1); GES-19 (1); dfrB2 (1); AAC(6')-Ib3 (1); AAC(6')-Ib10 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	187.00	124.00	311.00	83.59	963.00	13.16	0	0	0	0	N/A	N/A	smeD (1); smeB (1); MexB (1); smeE (1)	1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
tet(B)	3000166	protein homolog model	CARD	1	100.0	no data	no data	Gram-negative bacterium	9.00	2.00	11.00	47.60	574.00	36.00	0	0	0	0	N/A	N/A	tetR (1)	1206	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tlrB conferring tylosin resistance	3001299	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	3.00	3.00	6.00	9.49	80.00	3.67	0	0	0	0	N/A	N/A		843	non-erm 23S ribosomal RNA methyltransferase (G748)	macrolide antibiotic; lincosamide antibiotic	antibiotic target alteration
tetR	3003479	protein overexpression model	CARD	1	100.0	no data	no data	Salmonella enterica	5.00	2.00	7.00	50.88	319.00	30.57	0	0	0	0	N/A	N/A	tet(B) (1)	627	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux
blaF	3003562	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	19.00	7.00	26.00	90.85	804.00	17.96	0	0	0	0	N/A	N/A		885	blaF family beta-lactamase	penam	antibiotic inactivation
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	34.00	6.00	40.00	100.00	900.00	36.75	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
cmlB	3002698	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella aerogenes	4.00	0.00	4.00	19.02	234.00	22.00	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
macB	3000535	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	305.00	267.00	572.00	59.22	1146.00	11.77	0	0	0	0	N/A	N/A		1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
PER-2	3002364	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	25.67	238.00	0.00	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	6.00	2.00	8.00	65.36	551.00	0.75	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	136.00	33.00	169.00	93.43	740.00	0.89	0	0	0	0	N/A	N/A	aadA6 (1); aadA22 (1); OXA-655 (1); aadA (1); OXA-10 (1); aadA24 (1); OXA-17 (1); aadA23 (1); EreA (1); OXA-256 (1); OXA-368 (1); OXA-827 (1); aadA8 (1); EreA2 (1); OXA-16 (1); OXA-663 (1); AAC(6')-Ib7 (1); ANT(3'')-IIa (1); cmlA4 (1); APH(3'')-Ib (1); aadA3 (1); aadA8b (1); qacEdelta1 (1); aadA2 (1); aadA12 (1); tet(C) (1); aadA25 (1); sul1 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	1.00	1.00	2.00	3.13	53.00	11.00	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
tetA(P)	3000180	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	64.00	18.00	82.00	100.00	1263.00	25.15	0	0	0	0	N/A	N/A	tetM (1); tetB(P) (1)	1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
dfrA3	3003105	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pAZ1	5.00	5.00	10.00	71.17	348.00	13.80	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
emrY	3000254	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	24.00	2.00	26.00	84.21	1296.00	39.15	0	0	0	0	N/A	N/A	emrK (1)	1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
TEM-106	3000969	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	11.15	96.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
GES-22	3002351	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	41.00	10.00	51.00	95.14	822.00	0.69	0	0	0	0	N/A	N/A	GES-10 (1); GES-21 (1); GES-40 (1); AAC(6')-Ib7 (1); GES-3 (1); GES-37 (1); GES-19 (1); GES-29 (1); GES-34 (1); GES-39 (1); GES-43 (1); GES-45 (1); GES-33 (1); cmlA6 (1); GES-14 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	15.98	151.00	18.00	0	0	0	0	N/A	N/A	TLA-3 (1)	945	TLA beta-lactamase	fluoroquinolone antibiotic; monobactam; cephalosporin	antibiotic inactivation
SHV-9	3001068	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	16.55	142.00	0.50	0	0	0	0	N/A	N/A		858	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	53.00	16.00	69.00	98.19	813.00	0.86	0	0	0	0	N/A	N/A	aadA6/aadA10 (1); aadA6 (1); aadA11 (1); OXA-737 (1); OXA-543 (1); qacE (1); OXA-681 (1); OXA-2 (1); OXA-21 (1); qacEdelta1 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	29.00	20.00	49.00	12.43	66.00	0.78	0	0	0	0	N/A	N/A	QnrVC5 (1); VEB-21 (1); QnrVC4 (1)	531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
MIR-5	3002170	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
vgaA	3002829	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	1.00	1.00	2.00	2.42	38.00	0.00	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
QnrB19	3002734	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	4.00	11.00	43.10	278.00	4.45	0	0	0	0	N/A	N/A	QnrB56 (1)	645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	121.00	18.00	139.00	97.73	774.00	0.75	0	0	0	0	N/A	N/A	aadA8 (1); aadA8b (1); aadA2 (1); aadA3 (1); aadA15 (1); catB2 (1); OXA-142 (1); OXA-368 (1); GES-4 (1); OXA-16 (1); OXA-21 (1); aadA6/aadA10 (1); dfrA1 (1); aadA6 (1); EreA (1); aadA24 (1); OXA-210 (1); aadA25 (1); ANT(3'')-IIa (1); qacE (1); OXA-392 (1); OXA-246 (1); OXA-240 (1); dfrA14 (1); aadA (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
abeS	3000768	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	3.00	3.00	6.00	18.18	60.00	11.00	0	0	0	0	N/A	N/A		330	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminocoumarin antibiotic	antibiotic efflux
dfrA16	3003014	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	51.90	246.00	39.00	0	0	0	0	N/A	N/A		474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
mdtG	3001329	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	10.00	2.00	12.00	77.75	954.00	36.67	0	0	0	0	N/A	N/A		1227	major facilitator superfamily (MFS) antibiotic efflux pump	fosfomycin	antibiotic efflux
OXA-96	3001631	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	19.00	7.00	26.00	88.73	748.00	0.69	0	0	0	0	N/A	N/A	OXA-58 (1); OXA-420 (1)	843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	10.00	2.00	12.00	74.53	787.00	35.33	0	0	0	0	N/A	N/A	emrY (1)	1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
VEB-4	3002373	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	14.00	3.00	17.00	85.22	767.00	0.71	0	0	0	0	N/A	N/A	cmlA5 (1); qacEdelta1 (1); VEB-1b (1); VEB-20 (1); VEB-1 (1); ANT(2'')-Ia (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OXA-211	3001710	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	6.00	3.00	9.00	57.70	476.00	1.78	0	0	0	0	N/A	N/A	OXA-662 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-147	3001801	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	17.00	11.00	28.00	81.77	655.00	0.46	0	0	0	0	N/A	N/A	OXA-28 (1); OXA-17 (1); aadA10 (1); OXA-827 (1); OXA-101 (1); OXA-56 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-320	3001793	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	4.00	2.00	6.00	25.15	209.00	0.17	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); dfrB5 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ErmF	3000498	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	1234.00	483.00	1717.00	100.00	801.00	27.43	0	0	0	0	N/A	N/A	aadS (1); OXA-347 (1); tetQ (1); Tet(X4) (1); tetX (1); OXA-209 (1)	801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
DHA-7	3002136	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	6.67	76.00	0.00	0	0	0	0	N/A	N/A		1140	DHA beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
catB10	3003110	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	22.27	141.00	22.00	0	0	0	0	N/A	N/A		633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
adeJ	3000781	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	84.00	36.00	120.00	63.36	2013.00	16.24	0	0	0	0	N/A	N/A		3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
TEM-21	3000892	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.60	151.00	0.50	0	0	0	0	N/A	N/A		858	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	93.00	77.00	170.00	61.31	859.00	11.36	0	0	0	0	N/A	N/A	acrB (1); AxyY (1); OprA (1); smeE (1); mexY (1); MexB (1)	1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
CARB-6	3002245	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	4.00	0.00	4.00	40.60	352.00	9.00	0	0	0	0	N/A	N/A	CARB-11 (1); AAC(6')-Ib7 (1)	867	CARB beta-lactamase	penam	antibiotic inactivation
aadA25	3003197	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	123.00	31.00	154.00	98.86	783.00	2.66	0	0	0	0	N/A	N/A	aadA22 (1); aadA23 (1); aadA17 (1); aadA15 (1); OXA-544 (1); OXA-677 (1); aadA6 (1); catB3 (1); ANT(3'')-IIa (1); qacEdelta1 (1); dfrA1 (1); aadA (1); aadA13 (1); aadA21 (1); qacE (1); aadA24 (1); aadA12 (1); OXA-520 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
GES-4	3002333	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	40.00	9.00	49.00	88.19	762.00	0.73	0	0	0	0	N/A	N/A	GES-8 (1); GES-13 (1); AAC(6')-Ib7 (1); dfrB2 (1); AAC(6')-Ib3 (1); GES-18 (1); GES-14 (1); dfrB5 (1); GES-5 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); GES-16 (1); aadA21 (1); GES-19 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA	3002601	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	194.00	34.00	228.00	100.00	792.00	1.20	0	0	0	0	N/A	N/A	OXA-677 (1); aadA23 (1); aadA22 (1); aadA12 (1); ANT(3'')-IIa (1); aadA15 (1); EreA (1); OXA-663 (1); OXA-11 (1); OXA-737 (1); aadA24 (1); aadA8 (1); OXA-520 (1); OXA-37 (1); OXA-836 (1); aadA25 (1); aadA21 (1); OXA-921 (1); OXA-15 (1); OXA-795 (1); OXA-240 (1); OXA-256 (1); OXA-935 (1); OXA-454 (1); OXA-233 (1); OXA-415 (1); OXA-14 (1); OXA-246 (1); OXA-74 (1); aadA6 (1); qacEdelta1 (1); OXA-541 (1); dfrA14 (1); aadA17 (1); qacE (1); cmlA6 (1); OXA-47 (1); aadA13 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tcr3	3002893	protein homolog model	CARD	1	100.0	no data	no data	Kitasatospora aureofaciens	3.00	3.00	6.00	10.72	165.00	11.00	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
eptA	3003576	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	51.00	15.00	66.00	100.00	1644.00	30.98	0	0	0	0	N/A	N/A		1644	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
