ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
mdtH	3001216	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	68.00	18.00	86.00	100.00	1209.00	32.47	0	0	0	0	N/A	N/A		1209	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
lnuC	3002837	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus agalactiae	52.00	34.00	86.00	100.00	495.00	24.81	0	0	0	0	N/A	N/A		495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
QnrS1	3002790	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	45.05	296.00	1.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	14.00	6.00	20.00	84.27	675.00	0.55	0	0	0	0	N/A	N/A	OXA-779 (1); OXA-835 (1); sul1 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mdtA	3000792	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	62.00	9.00	71.00	98.16	1225.00	34.04	0	0	0	0	N/A	N/A	mdtB (1)	1248	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
tetW	3000194	protein homolog model	CARD	1	100.0	no data	no data	Butyrivibrio fibrisolvens	1806.00	281.00	2087.00	100.00	1920.00	15.55	0	0	0	0	N/A	N/A	tet(W/N/W) (1); tet32 (1); tetO (1)	1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
QnrS5	3002794	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	3.00	0.00	3.00	45.81	301.00	7.67	0	0	0	0	N/A	N/A	QnrS6 (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
sul3	3000413	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	37.12	294.00	44.00	0	0	0	0	N/A	N/A		792	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
MIR-16	3002181	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	2.00	2.00	4.00	23.91	274.00	0.50	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
AAC(3)-IIIb	3002537	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	16.48	135.00	4.50	0	0	0	0	N/A	N/A		819	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
TEM-33	3000903	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	1.00	5.00	40.42	348.00	0.80	0	0	0	0	N/A	N/A	TEM-183 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-182	3001373	protein homolog model	CARD	1	100.0	no data	no data	Haemophilus parainfluenzae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
mdsA	3000789	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	8.00	4.00	12.00	21.11	259.00	14.67	0	0	0	0	N/A	N/A		1227	resistance-nodulation-cell division (RND) antibiotic efflux pump	monobactam; carbapenem; cephalosporin; cephamycin; penam; phenicol antibiotic; penem	antibiotic efflux
SHV-69	3001123	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AAC(6')-Ib-Suzhou	3002591	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	2.00	0.00	2.00	58.19	302.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-Ib8 (1); ANT(3'')-IIa (1)	519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
catB8	3002680	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	3.00	1.00	4.00	53.55	339.00	24.00	0	0	0	0	N/A	N/A		633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrG	3002868	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	53.00	41.00	94.00	100.00	498.00	17.46	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
QnrVC4	3002801	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	212.00	52.00	264.00	100.00	657.00	1.83	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); AAC(3)-Ib (1); ANT(3'')-IIa (1); QnrVC5 (1); dfrA31 (1); AAC(6')-Ib10 (1); AAC(6')-Ib-cr7 (1); QnrVC7 (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
mtrE	3000812	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	68.00	49.00	117.00	37.89	532.00	12.80	0	0	0	0	N/A	N/A	mtrD (1)	1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
adeR	3000553	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	20.30	151.00	36.00	0	0	0	0	N/A	N/A	adeA (1)	744	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
CARB-3	3002242	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	0.00	7.00	52.46	480.00	14.14	0	0	0	0	N/A	N/A	CARB-53 (1); CARB-51 (1); AAC(6')-Ib7 (1)	915	CARB beta-lactamase	penam	antibiotic inactivation
OXA-4	3001399	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	1.00	6.00	62.94	523.00	0.67	0	0	0	0	N/A	N/A	OXA-33 (1); aadA13 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-128	3000990	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	2.00	4.00	23.00	198.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
amrB	3002983	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	221.00	196.00	417.00	38.38	1202.00	6.30	0	0	0	0	N/A	N/A	smeE (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
AAC(3)-IIa	3002533	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pWP113a	2.00	0.00	2.00	34.38	296.00	12.50	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
GES-9	3002338	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	2.00	7.00	50.12	433.00	0.57	0	0	0	0	N/A	N/A	GES-40 (1); GES-39 (1); GES-7 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-7	3002336	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	4.00	9.00	52.43	453.00	0.56	0	0	0	0	N/A	N/A	GES-9 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrB49	3002764	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	1.00	2.00	8.22	56.00	0.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	117.00	85.00	202.00	80.56	928.00	12.79	0	0	0	0	N/A	N/A	smeD (1); smeE (1); MexC (1); smeB (1); MexB (1)	1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
tet(B)	3000166	protein homolog model	CARD	1	100.0	no data	no data	Gram-negative bacterium	21.00	3.00	24.00	97.84	1180.00	36.38	0	0	0	0	N/A	N/A	tetR (1)	1206	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	9.00	1.00	10.00	70.66	831.00	39.60	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tlrB conferring tylosin resistance	3001299	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	2.00	2.00	4.00	4.03	34.00	0.00	0	0	0	0	N/A	N/A		843	non-erm 23S ribosomal RNA methyltransferase (G748)	macrolide antibiotic; lincosamide antibiotic	antibiotic target alteration
tetR	3003479	protein overexpression model	CARD	1	100.0	no data	no data	Salmonella enterica	19.00	1.00	20.00	94.10	590.00	41.55	0	0	0	0	N/A	N/A	tet(B) (1)	627	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux
blaF	3003562	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	14.00	9.00	23.00	86.89	769.00	17.48	0	0	0	0	N/A	N/A	blaS1 (1)	885	blaF family beta-lactamase	penam	antibiotic inactivation
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	3.00	1.00	4.00	41.44	373.00	33.00	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
macB	3000535	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	635.00	513.00	1148.00	74.42	1440.00	12.22	0	0	0	0	N/A	N/A	macA (1)	1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
TEM-188	3001048	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	35.08	302.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OpmD	3000809	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	1.00	6.00	33.81	495.00	35.67	0	0	0	0	N/A	N/A		1464	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
TEM-84	3000951	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	21.72	187.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-28	3002039	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-147 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	11.00	6.00	17.00	74.14	625.00	0.65	0	0	0	0	N/A	N/A	OXA-96 (1); OXA-397 (1); OXA-58 (1)	843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	54.00	18.00	72.00	90.28	715.00	0.75	0	0	0	0	N/A	N/A	aadA21 (1); AAC(6')-Ib9 (1); aadA (1); EreA2 (1); aadA8 (1); AAC(6')-Ib8 (1); ANT(3'')-IIa (1); APH(3')-Ib (1); OXA-16 (1); aadA24 (1); aadA8b (1); aadA25 (1); aadA3 (1); cmlA6 (1); qacEdelta1 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	1.00	1.00	2.00	2.84	48.00	11.00	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
tetA(P)	3000180	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	42.00	9.00	51.00	100.00	1263.00	30.92	0	0	0	0	N/A	N/A	tetB(P) (1)	1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
QnrD2	3002789	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	3.00	2.00	5.00	30.85	199.00	0.40	0	0	0	0	N/A	N/A	QnrD1 (1)	645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CARB-16	3002255	protein homolog model	CARD	1	100.0	no data	no data	Psychrobacter maritimus	8.00	6.00	14.00	84.28	756.00	0.50	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
emrY	3000254	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	66.00	10.00	76.00	100.00	1539.00	36.55	0	0	0	0	N/A	N/A	emrK (1)	1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
TEM-106	3000969	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	34.49	297.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
GES-22	3002351	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	5.21	45.00	0.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	15.98	151.00	12.50	0	0	0	0	N/A	N/A		945	TLA beta-lactamase	fluoroquinolone antibiotic; monobactam; cephalosporin	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	59.00	20.00	79.00	98.43	815.00	0.72	0	0	0	0	N/A	N/A	OXA-539 (1); OXA-2 (1); OXA-544 (1); AAC(6')-Ib9 (1); OXA-161 (1); EreA (1); qacL (1); OXA-681 (1); OXA-15 (1); OXA-838 (1); OXA-141 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AAC(6')-Ia	3002545	protein homolog model	CARD	1	100.0	no data	no data	Plasmid R	1.00	0.00	1.00	22.22	124.00	22.00	0	0	0	0	N/A	N/A	EreA (1)	558	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	27.00	18.00	45.00	74.39	395.00	3.91	0	0	0	0	N/A	N/A	QnrVC4 (1)	531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
TEM-110	3000973	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	TEM-6 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB19	3002734	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	16.00	4.00	20.00	86.82	560.00	4.65	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	53.00	11.00	64.00	99.12	785.00	0.75	0	0	0	0	N/A	N/A	aadA2 (1); aadA17 (1); aadA24 (1); aadA8 (1); aadA23 (1); aadA22 (1); aadA25 (1); OXA-240 (1); aadA6 (1); CARB-52 (1); qacE (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CMY-2	3002013	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	1.00	4.00	32.20	369.00	0.75	0	0	0	0	N/A	N/A	sul2 (1); CMY-4 (1)	1146	CMY beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
mdtG	3001329	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	59.00	23.00	82.00	100.00	1227.00	27.46	0	0	0	0	N/A	N/A		1227	major facilitator superfamily (MFS) antibiotic efflux pump	fosfomycin	antibiotic efflux
OXA-96	3001631	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	29.00	11.00	40.00	96.68	815.00	0.72	0	0	0	0	N/A	N/A	OXA-58 (1); OXA-97 (1); OXA-420 (1); OXA-397 (1); OXA-164 (1)	843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	44.00	3.00	47.00	100.00	1056.00	40.21	0	0	0	0	N/A	N/A	evgA (1); emrY (1)	1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
VEB-4	3002373	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	13.00	6.00	19.00	59.33	534.00	0.58	0	0	0	0	N/A	N/A	VEB-20 (1); ANT(2'')-Ia (1); VEB-19 (1); VEB-3 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OXA-211	3001710	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	8.00	6.00	14.00	65.09	537.00	2.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
emeA	3003551	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	1.00	2.00	12.77	151.00	22.00	0	0	0	0	N/A	N/A		1182	multidrug and toxic compound extrusion (MATE) transporter	disinfecting agents and antiseptics	antibiotic efflux
OXA-320	3001793	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	0.00	1.00	18.17	151.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ErmF	3000498	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	334.00	133.00	467.00	100.00	801.00	27.17	0	0	0	0	N/A	N/A	Erm(35) (1); OXA-209 (1); OXA-347 (1); aadS (1); tetQ (1)	801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
DHA-7	3002136	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	2.00	1.00	3.00	17.89	204.00	0.33	0	0	0	0	N/A	N/A	DHA-6 (1)	1140	DHA beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
OXA-68	3001616	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	18.30	151.00	0.50	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
adeJ	3000781	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	159.00	55.00	214.00	83.54	2654.00	17.67	0	0	0	0	N/A	N/A	acrB (1); adeK (1)	3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	74.00	63.00	137.00	25.62	359.00	11.20	0	0	0	0	N/A	N/A	mexQ (1); OprM (1); AxyY (1); smeE (1)	1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
aadA25	3003197	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	102.00	48.00	150.00	91.41	724.00	1.52	0	0	0	0	N/A	N/A	aadA12 (1); aadA17 (1); aadA2 (1); aadA15 (1); aadA3 (1); AAC(6')-Ib7 (1); qacEdelta1 (1); aadA24 (1); aadA23 (1); aadA21 (1); CARB-52 (1); qacE (1); aadA13 (1); CARB-4 (1); aadA22 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
GES-4	3002333	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	1.00	5.00	53.82	465.00	0.80	0	0	0	0	N/A	N/A	GES-36 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA	3002601	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	101.00	25.00	126.00	100.00	792.00	1.04	0	0	0	0	N/A	N/A	aadA22 (1); aadA23 (1); ANT(3'')-IIa (1); AAC(6')-Ib-cr7 (1); aadA24 (1); AAC(6')-Ib-cr1 (1); aadA8 (1); OXA-732 (1); AAC(6')-Ib3 (1); qacE (1); aadA17 (1); OXA-11 (1); OXA-34 (1); qacEdelta1 (1); aadA12 (1); aadA13 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tcr3	3002893	protein homolog model	CARD	1	100.0	no data	no data	Kitasatospora aureofaciens	6.00	4.00	10.00	14.23	219.00	13.20	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
eptA	3003576	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	110.00	32.00	142.00	100.00	1644.00	32.13	0	0	0	0	N/A	N/A		1644	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
dfrA26	3002857	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	7.07	39.00	11.00	0	0	0	0	N/A	N/A		552	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
AcrS	3000656	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	34.00	21.00	55.00	100.00	663.00	25.36	0	0	0	0	N/A	N/A	AcrE (1)	663	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
vanV gene in vanB cluster	3004254	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	1.00	2.00	23.77	82.00	11.00	0	0	0	0	N/A	N/A		345	glycopeptide resistance gene cluster; vanV	glycopeptide antibiotic	antibiotic target alteration
CMY-43	3002054	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	39.53	453.00	0.75	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
ACT-1	3001821	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	ACT-3 (1)	1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
MIR-12	3002177	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	3.00	1.00	4.00	38.48	441.00	5.75	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
