ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-4	3001399	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	0.00	10.00	92.54	769.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-1 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
dfrD	3002866	protein homolog model	CARD	1	100.0	no data	no data	Listeria monocytogenes	1.00	1.00	2.00	26.79	131.00	1.00	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
amrB	3002983	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	259.00	207.00	466.00	44.22	1385.00	8.01	0	0	0	0	N/A	N/A	smeB (1); MexD (1); MexB (1); smeE (1); mdsB (1); smeF (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
GES-9	3002338	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	31.00	2.00	33.00	98.84	854.00	4.85	0	0	0	0	N/A	N/A	GES-39 (1); AAC(6')-Ib7 (1); dfrB2 (1); GES-29 (1); GES-16 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-7	3002336	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	15.00	4.00	19.00	87.62	757.00	0.74	0	0	0	0	N/A	N/A	IDC-1 (1); AAC(6')-Ib7 (1); GES-4 (1); dfrA7 (1); GES-42 (1); GES-30 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	148.00	78.00	226.00	84.38	972.00	14.37	0	0	0	0	N/A	N/A	MexC (1); smeD (1); smeB (1); AxyY (1)	1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
blaF	3003562	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	12.00	0.00	12.00	81.24	719.00	33.67	0	0	0	0	N/A	N/A		885	blaF family beta-lactamase	penam	antibiotic inactivation
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	40.00	4.00	44.00	100.00	900.00	38.91	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
cmlB	3002698	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella aerogenes	2.00	0.00	2.00	22.85	281.00	24.00	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
macB	3000535	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	253.00	232.00	485.00	44.08	853.00	11.49	0	0	0	0	N/A	N/A	macA (1)	1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
QnrB17	3002732	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	1.00	2.00	11.75	80.00	0.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	64.00	23.00	87.00	95.96	760.00	0.94	0	0	0	0	N/A	N/A	GES-20 (1); aadA24 (1); ANT(3'')-IIa (1); OXA-794 (1); OXA-732 (1); aadA8 (1); OXA-14 (1); aadA2 (1); qacEdelta1 (1); aadA3 (1); qacE (1); EreA (1); lnuF (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
TEM-52	3000921	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	8.36	72.00	0.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
tetA(P)	3000180	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	58.00	10.00	68.00	100.00	1263.00	30.66	0	0	0	0	N/A	N/A	tetM (1); tetB(P) (1)	1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
dfrA3	3003105	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pAZ1	10.00	4.00	14.00	81.80	400.00	20.86	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
LEN-10	3002460	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella variicola	1.00	0.00	1.00	9.18	79.00	0.00	0	0	0	0	N/A	N/A	CTX-M-74 (1)	861	LEN beta-lactamase	penam; penem	antibiotic inactivation
TEM-95	3000962	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
emrY	3000254	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	10.00	0.00	10.00	69.07	1063.00	44.00	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
adeH	3000779	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	20.80	302.00	44.00	0	0	0	0	N/A	N/A		1452	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
GES-22	3002351	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	16.00	1.00	17.00	75.23	650.00	0.94	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); GES-11 (1); aadA3 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	1.00	6.00	45.50	430.00	13.67	0	0	0	0	N/A	N/A	tet(C) (1)	945	TLA beta-lactamase	fluoroquinolone antibiotic; monobactam; cephalosporin	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	21.00	2.00	23.00	97.71	809.00	0.83	0	0	0	0	N/A	N/A	OXA-2 (1); aadA11 (1); AAC(6')-Ib7 (1); aadA8 (1); aadA (1); OXA-543 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	12.00	10.00	22.00	11.30	60.00	0.45	0	0	0	0	N/A	N/A	QnrVC5 (1); EreA (1)	531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
QnrB19	3002734	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	15.97	103.00	11.00	0	0	0	0	N/A	N/A	QnrB5 (1)	645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	64.00	5.00	69.00	98.74	782.00	0.81	0	0	0	0	N/A	N/A	GES-34 (1); GES-3 (1); OXA-31 (1); GES-27 (1); OXA-21 (1); OXA-3 (1); OXA-233 (1); aadA6 (1); OXA-11 (1); qacE (1); aadA (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
mdtG	3001329	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	10.00	2.00	12.00	69.60	854.00	32.83	0	0	0	0	N/A	N/A		1227	major facilitator superfamily (MFS) antibiotic efflux pump	fosfomycin	antibiotic efflux
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	6.00	0.00	6.00	67.71	715.00	44.00	0	0	0	0	N/A	N/A		1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
VEB-4	3002373	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	7.00	1.00	8.00	51.56	464.00	0.62	0	0	0	0	N/A	N/A	cmlA5 (1); VEB-22 (1); ANT(2'')-Ia (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OXA-147	3001801	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	1.00	4.00	38.70	310.00	0.75	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-7 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-320	3001793	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	4.00	2.00	6.00	35.38	294.00	0.50	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ErmF	3000498	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	797.00	254.00	1051.00	100.00	801.00	28.87	0	0	0	0	N/A	N/A	aadS (1); tetQ (1); OXA-347 (1); tetX (1)	801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
adeJ	3000781	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	11.00	5.00	16.00	22.13	703.00	13.88	0	0	0	0	N/A	N/A		3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	84.00	65.00	149.00	65.88	923.00	11.72	0	0	0	0	N/A	N/A	smeE (1); amrB (1); mexQ (1); OprM (1)	1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
aadA25	3003197	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	63.00	19.00	82.00	89.39	708.00	2.54	0	0	0	0	N/A	N/A	OXA-129 (1); GES-20 (1); GES-3 (1); aadA (1); aadA8 (1); ANT(3'')-IIa (1); qacEdelta1 (1); aadA23 (1); cmlA6 (1); OXA-392 (1); aadA12 (1); OXA-732 (1); dfrA14 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
GES-4	3002333	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	23.00	3.00	26.00	96.30	832.00	0.81	0	0	0	0	N/A	N/A	GES-11 (1); qacE (1); GES-7 (1); cmlA6 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA	3002601	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	144.00	28.00	172.00	100.00	792.00	0.84	0	0	0	0	N/A	N/A	OXA-74 (1); OXA-233 (1); OXA-9 (1); ANT(3'')-IIa (1); aadA25 (1); aadA21 (1); OXA-795 (1); OXA-656 (1); aadA23 (1); OXA-415 (1); OXA-823 (1); aadA22 (1); OXA-677 (1); OXA-520 (1); OXA-17 (1); lnuF (1); aadA6 (1); qacE (1); APH(3')-Ib (1); OXA-32 (1); OXA-732 (1); aadA12 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tcr3	3002893	protein homolog model	CARD	1	100.0	no data	no data	Kitasatospora aureofaciens	3.00	3.00	6.00	6.04	93.00	11.00	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(31)	3000476	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas salmonicida	2.00	0.00	2.00	21.57	266.00	44.00	0	0	0	0	N/A	N/A		1233	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
eptA	3003576	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	18.00	2.00	20.00	75.43	1240.00	32.30	0	0	0	0	N/A	N/A		1644	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
AcrS	3000656	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	2.00	6.00	65.31	433.00	24.00	0	0	0	0	N/A	N/A		663	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
MIR-12	3002177	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	3.58	41.00	0.00	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OXA-15	3001410	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	16.00	3.00	19.00	95.53	791.00	0.79	0	0	0	0	N/A	N/A	catB3 (1); aadA6/aadA10 (1); AAC(6')-Ib7 (1); OXA-838 (1); qacL (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrS4	3002793	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	41.40	272.00	1.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-162	3001776	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	3.76	30.00	0.00	0	0	0	0	N/A	N/A		798	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MOX-2	3002183	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	9.00	2.00	11.00	64.23	738.00	6.91	0	0	0	0	N/A	N/A	MOX-8 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
OXA-347	3001777	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	84.00	20.00	104.00	100.00	825.00	27.49	0	0	0	0	N/A	N/A	OXA-209 (1); ErmF (1); tetX (1); EreD (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-22	3001417	protein homolog model	CARD	1	100.0	no data	no data	Ralstonia pickettii	1.00	1.00	2.00	6.06	50.00	11.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CMY-66	3002079	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
Erm(42)	3003106	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	2.00	0.00	2.00	33.33	302.00	44.00	0	0	0	0	N/A	N/A		906	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	40.00	14.00	54.00	100.00	912.00	29.98	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
catB2	3002675	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	1.00	0.00	1.00	9.95	63.00	22.00	0	0	0	0	N/A	N/A	aadA8 (1)	633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
OXA-28	3001423	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	23.47	188.00	1.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-11	3002340	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	31.00	2.00	33.00	92.71	801.00	0.79	0	0	0	0	N/A	N/A	GES-4 (1); GES-26 (1); AAC(6')-Ib7 (1); GES-22 (1); AAC(6')-Ib-cr3 (1); qacE (1); AAC(6')-30/AAC(6')-Ib'_fusion_protein (1); AAC(6')-Ib3 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CTX-M-8	3001871	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter amalonaticus	2.00	0.00	2.00	20.66	181.00	31.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
AAC(6')-IIc	3002596	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	1.00	4.00	54.30	316.00	33.00	0	0	0	0	N/A	N/A		582	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
TEM-30	3000900	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CfxA	3003001	protein homolog model	CARD	1	100.0	no data	no data	Phocaeicola vulgatus	58.00	19.00	77.00	97.41	941.00	0.69	0	0	0	0	N/A	N/A	CfxA2 (1); CfxA5 (1); CfxA3 (1)	966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
arr-3	3002848	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	11.00	2.00	13.00	100.00	453.00	5.38	0	0	0	0	N/A	N/A	AAC(6')-IIa (1); AAC(6')-Ib7 (1); QnrVC5 (1)	453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
AAC(2')-Ib	3002524	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	24.00	8.00	32.00	88.61	521.00	19.91	0	0	0	0	N/A	N/A		588	AAC(2')	aminoglycoside antibiotic	antibiotic inactivation
OXA-198	3001805	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	3.00	8.00	40.05	316.00	14.00	0	0	0	0	N/A	N/A		789	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-13	3002342	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	41.00	8.00	49.00	100.00	864.00	1.18	0	0	0	0	N/A	N/A	GES-39 (1); AAC(6')-Ib7 (1); GES-6 (1); GES-36 (1); GES-1 (1); GES-38 (1); GES-27 (1); GES-40 (1); GES-2 (1); GES-37 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	82.00	27.00	109.00	100.00	1167.00	12.41	0	0	0	0	N/A	N/A	OXA-347 (1); Tet(X3) (1); ErmF (1)	1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
CARB-9	3002248	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	2.00	0.00	2.00	26.64	231.00	11.00	0	0	0	0	N/A	N/A		867	CARB beta-lactamase	penam	antibiotic inactivation
dfrA23	3003019	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	4.00	2.00	6.00	75.40	423.00	29.33	0	0	0	0	N/A	N/A		561	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
CMY-32	3002043	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
iri	3002884	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus hoagii	6.00	6.00	12.00	5.62	81.00	11.00	0	0	0	0	N/A	N/A		1440	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
TEM-55	3000924	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	10.57	91.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
mfpA	3003035	protein homolog model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	6.00	2.00	8.00	70.65	390.00	16.75	0	0	0	0	N/A	N/A		552	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
cphA4	3003100	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas allosaccharophila	2.00	0.00	2.00	39.35	301.00	11.00	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
tetB(P)	3000195	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	69.00	7.00	76.00	100.00	1959.00	38.01	0	0	0	0	N/A	N/A	tetA(P) (1)	1959	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
lnuB	3002836	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	25.00	5.00	30.00	92.16	741.00	0.77	0	0	0	0	N/A	N/A		804	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
basR	3003582	protein variant model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	95.00	89.00	184.00	52.10	347.00	11.36	0	0	0	0	N/A	N/A		666	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration; antibiotic efflux
MexC	3000800	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	127.00	90.00	217.00	56.44	657.00	12.70	0	0	0	0	N/A	N/A	MexA (1)	1164	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
OprJ	3000802	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	102.00	92.00	194.00	24.93	359.00	10.22	0	0	0	0	N/A	N/A	OprZ (1); mtrE (1)	1440	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
TEM-26	3000896	protein homolog model	CARD	1	100.0	no data	no data	Enterobacteriaceae	1.00	1.00	2.00	16.84	145.00	5.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-3	3001398	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	50.00	8.00	58.00	96.38	798.00	2.03	0	0	0	0	N/A	N/A	OXA-21 (1); AAC(6')-Ib7 (1); OXA-540 (1); qacL (1); aadA5 (1); aadA21 (1); AAC(6')-Ib11 (1); dfrA5 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mdtB	3000793	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	219.00	127.00	346.00	94.14	2940.00	14.79	0	0	0	0	N/A	N/A	MuxA (1); MuxB (1); MuxC (1); mdtC (1)	3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
CfxA5	3003096	protein homolog model	CARD	1	100.0	no data	no data	Parabacteroides distasonis	45.00	13.00	58.00	99.48	961.00	0.76	0	0	0	0	N/A	N/A	CfxA2 (1); CfxA (1); CfxA4 (1); CfxA3 (1)	966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
APH(3')-Ib	3002642	protein homolog model	CARD	1	100.0	no data	no data	Plasmid RP4	9.00	4.00	13.00	88.36	721.00	30.23	0	0	0	0	N/A	N/A	aadA (1)	816	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
